Country,Departments,Subject Name Automation hub,Purpose,Benefit per company (€/per year),Benefit per company (hours saved/year),Oneshot Benefit,Automation Hub Documentation,PHASE,Status,Is it a local process or could it be deployed to all subs ?,Date submitted,Link Automation Hub,Submitter,Collaborator
ITALY,Marketplace,GRP MP - Scraper - RS Components,,€0.00,,€500.00,Template retailer scraping.xlsx,Live,Decommissioned,Local,04/18/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/grp-mp---scraper---rs-components,Thomas Pruvost,"Thomas Pruvost, mathieu lison, Deleted User"
ITALY,IS,ITA - Prezzi SPOT (Spot Pricing) Customer service,,"€3,750.00",120 Hours Per Year,€0.00,RPA Prezzi spot v 05042023.pdf,Live,In Production,"Local, and maybe Group",04/17/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/prezzi-spot--spot-pricing--customer-service,Luca Farina,"Cecilia Plata Maresca, Luca Farina, Carlo Milia"
Other,QUALITY,GRP - DP - Checklist for New Data Processing,,"€84,375.00",2700 Hours Per Year,€0.00,New process.png,Testing,On Hold,Group,04/14/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/grp---dp---checklist-for-new-data-processing,Laurent Dussart,"Laurent Dussart, mathieu lison"
GERMANY,IT,GER - FIN - Supplier Invoice Automation ,,"€7,500.00",240 Hours Per Year,€0.00,,Live,In Production,Group,04/06/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/ger---supplier-invoice-automation-miro,Sinan Adiyaman,Sinan Adiyaman
BENELUX,Logisitics,BNL-Automatic update of database for BO Flow,,"€1,312.50",42 Hours Per Year,€0.00,,Development,Cancelled,Local,04/06/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/bnl-automatic-update-of-database-for-bo-flow,Vincent Delhez,"Vincent Delhez, mathieu lison, Yaser Uddin, Aline TURPIN, Alexandre FOUCHER, Quentin Chastin"
FRANCE,Human Ressources,FR - HR - Individual monthly statement of account,,"€43,218.75",,€0.00,,Live,In Production,"Local, and maybe Group",04/04/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/fr---hr---jeff-,Josephine Donckele,"Josephine Donckele, mathieu lison, Josic Libert"
FRANCE,GIS Innovation,GRP IS - Translate4me,,€0.00,,€0.00,,Solution Design,Archived,"Local, and maybe Group",03/29/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/translate4me,Mickaël Guérardelle,"Mickaël Guérardelle, mathieu lison, Josic Libert, Bruno Bastin, Clement Pardoux"
BENELUX,IT,BNL - Supply - Release of Blocked invoice lines w/ Quantity discrepancies,,"€7,500.00",,€0.00,,Live,In Production,"Local, and maybe Group",03/28/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/bnl---supply---release-of-blocked-invoice-lines-w-quantity-discrepancies,Wouter Herrrygers,Wouter Herrrygers
BENELUX,IT,BNL - Supply/MKT - Release of Blocked invoice lines w/ Price discrepancies,,"€7,500.00",,€0.00,,Live,In Production,"Local, and maybe Group",03/28/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/bnl---supplymkt---release-of-blocked-invoice-lines-w-price-discrepancies,Wouter Herrrygers,Wouter Herrrygers
BENELUX,IT,BNL - Supply - Supplier Invoicing - MIRO Actions,,"€146,250.00",4680 Hours Per Year,€0.00,,Live,In Production,"Local, and maybe Group",03/28/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/bnl---supply---supplier-invoicing---miro-actions,Wouter Herrrygers,Wouter Herrrygers
BENELUX,IT,BNL - Supply - Supplier Invoicing - Preliminary Checks,,"€45,000.00",,€0.00,,Live,In Production,"Local, and maybe Group",03/28/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/bnl---supply---supplier-invoicing---preliminary-checks,Wouter Herrrygers,Wouter Herrrygers
FRANCE,Marketing,GRP - MKT - Data Pack,,"€43,125.00",1380 Hours Per Year,€0.00,,Live,Decommissioned,Group,03/27/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/grp---mkt---dtp,Huiru Zhang,"Bruno Bastin, Quentin Chastin, Huiru Zhang"
ITALY,Marketplace,GRP MP - Scraper - Maison du Monde,,€0.00,,€500.00,,Live,Decommissioned,Local,03/27/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/grp-mp---scraper---maison-du-monde,Thomas Pruvost,"Deleted User, Quentin Chastin, Thomas Pruvost"
FRANCE,Finance,FR - FINANCE - Mise à jour automatique de limites de crédit clients,,"€30,000.00",,€0.00,,Live,In Production,"Local, and maybe Group",03/20/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/misejourautomatiquedelimitesdecrditclients,Benoit Frere,"Benoit Frere, Aline TURPIN, Josic Libert, François-Xavier Nys"
FRANCE,Marketing,FR - MKT -  Financial credit at the end of the promotion,,"€225,750.00",,€0.00,,Live,In Production,"Local, and maybe Group",03/15/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/mkt---fr---financial-credit-at-the-end-of-the-promotion,Severine Dessaint,"Severine Dessaint, mathieu lison, Josic Libert, Quentin Chastin"
FRANCE,Marketing,FR - MKT - CFAC PRICING PROCESS,,"€66,000.00",2112 Hours Per Year,€0.00,,Live,In Production,"Local, and maybe Group",02/24/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/fr---mkt---cfac-pricing-process,Florine Tison,"Florine Tison, mathieu lison, Quentin Chastin"
FRANCE,FINANCE,GRP MP - Customers  ageing report ,,"€2,250.00",,€0.00,Customers Ageing report ,Development,Cancelled,Group,02/22/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/mktplace---customers--ageing-report--,Jean-yves Allaeys,"Jean-yves Allaeys, mathieu lison"
ITALY,Marketplace,GRP MP -  Scraper Greenweez.it - Marketplace ,,€0.00,,€500.00,,Live,Decommissioned,Local,02/02/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/fr----scraper-greenweez-it---marketing---marketplace-,Thomas Pruvost,"mathieu lison, Thomas Pruvost, Josic Libert"
ITALY,Marketplace,GRP MP - Scraper Bcorporation.it - Marketplace ,,€0.00,,€500.00,,Live,Decommissioned,Local,02/02/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/fr----scraper-bcorporation-it---marketing---marketplace-,Thomas Pruvost,"mathieu lison, Thomas Pruvost"
FRANCE,Marketplace,GRP MP - Scraper Refurbed.it - Marketplace ,,€0.00,,€500.00,,Live,Decommissioned,Local,02/02/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/fr----scraper-refurbed-it---marketing---marketplace-,Thomas Pruvost,"mathieu lison, Thomas Pruvost"
FRANCE,Marketplace,GRP MP - Scraper Manutan.it - Marketplace ,,€0.00,,€500.00,,Live,Decommissioned,Local,02/02/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/fr---marketing---marketplace---scraper-manutan-it,Thomas Pruvost,"mathieu lison, Thomas Pruvost, Deleted User"
FRANCE,Marketplace,GRP MP - Scraper Mercateo.it - Marketplace ,,€0.00,,€500.00,,Live,Decommissioned,Local,02/02/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/fr---marketing---marketplace---scraper-mercateo-it,Thomas Pruvost,"mathieu lison, Thomas Pruvost"
FRANCE,Marketplace,GRP MP - Scraper Victualia.it - Marketplace ,,€0.00,,€500.00,,Live,Decommissioned,Local,02/02/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/fr---marketing---marketplace---scraper-victualia-it,Thomas Pruvost,"mathieu lison, Thomas Pruvost"
FRANCE,Marketplace,GRP MP - Scraper Laposte.fr - Marketplace ,,€0.00,,€500.00,,Live,Decommissioned,Local,02/02/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/fr---marketing---marketplace---scraper-laposte-fr,Thomas Pruvost,"mathieu lison, Thomas Pruvost"
BENELUX,Logistics,BNL - SUPPLY - Customer specific stock report,,"€253,125.00",,€0.00,,Live,In Production,"Local, and maybe Group",02/02/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/bnl---logistique---stock-status-and-consumption,Catherine Blaise,"Catherine Blaise, mathieu lison"
BENELUX,Logistics,BNL - SUPPLY - Extract Data specific from PowerBi ,,"€11,250.00",,€0.00,,Live,In Production,"Local, and maybe Group",02/02/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/bnl---supply---automatisation-power-bi-spe,Catherine Blaise,"Catherine Blaise, mathieu lison, Josic Libert"
FRANCE,,GRP CS - Subscription Order - Customer Order & Structure Customer Service,,€0.00,,€0.00,"Subscription Order (1).pptx,Subscription Order.txt",Solution Design,Cancelled,"Local, and maybe Group",01/31/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/subscription-order,Deleted User,"mathieu lison, Josic Libert, Deleted User"
FRANCE,LOGISTIC,GRP SC - LOGISTIC - Slotting Tool,,"€9,000.00",,€0.00,"Matrice Simon septembre novembre 2022.xlsx,matrix explanation.docx,matrix_light.xlsx,Slotting rules Europe.pptx",Analysis,Cancelled,"Local, and maybe Group",01/31/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/slotting-tool,Sandie Malcuit,"mathieu lison, Sandie Malcuit"
FRANCE,IS,GRP IS - Merge file,,"€3,750.00",,€0.00,,Live,In Production,"Local, and maybe Group",01/25/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/merge-file,GERALDINE LACHAPELLE,"GERALDINE LACHAPELLE, mathieu lison, Josic Libert"
FRANCE,Finance,FR - FINANCE - ALTARES - Keying doubtfull customer information automatically,,"€37,500.00",,€0.00,,Live,In Production,"Local, and maybe Group",01/20/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/altares,thomas catteau,"thomas catteau, mathieu lison, Bruno Bastin"
WISE,GROUPIS,WISE IS - DocuSign Auto Save to ISO27001 Folder,,"€9,000.00",288 Hours Per Year,€0.00,,Live,In Production,"Local, and maybe Group",01/19/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/docusign-auto-save-to-iso27001-folder,I WISE,"John Davies, I WISE"
GERMANY,IT,GER - SAL - CMC Download SAP ,,"€1,500.00",48 Hours Per Year,€0.00,,Live,In Production,Group,01/16/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/cmc-download-in-sap-zv034017,Sinan Adiyaman,Sinan Adiyaman
FRANCE,Planning and performance,GRP IS - Birth Bot,,€750.00,,€0.00,"Dates of birth IT,Template of the mail",Live,In Production,"Local, and maybe Group",01/11/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/the-birth-bot,charlotte Gavois,"charlotte Gavois, mathieu lison, Josic Libert, Quentin Chastin"
FRANCE,LOGISTIC,FR - SUPPLY - Invoice Reconciliation ,,"€168,750.00",,€0.00,[FR] - Cahier des charges.pdf,Live,In Production,"Local, and maybe Group",01/10/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/invoice-reconciliation---supply,Kevin Tison,"Lohan Dancuo, Nathalie Bossut, Kevin Tison, mathieu lison, Dimitri Degroise, Deleted User"
DENMARK,,DEN-IS-Webshop promotion activation,,"€3,750.00",120 Hours Per Year,€0.00,Edito.png,Live,In Production,"Local, and maybe Group",01/06/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/webshop-promotion-activation,Jesper DREJER,"Jesper DREJER, Lars Christensen"
FINLAND,IT,FIN - CS - TrackingID by eMail,,"€37,500.00",,€0.00,,Live,In Production,,12/19/2022,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/fin---trackingid-by-email,Jere Jokinen,"mathieu lison, Stella Dimitrova, Jere Jokinen, Julian LEROY, Bruno Bastin"
FRANCE,IS,GRP IS - Approval workflow,,"€24,000.00",240 Hours Per Year,,,Live,In Production,,11/08/2022,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/approval-workflow,GERALDINE LACHAPELLE,"Josic Libert, GERALDINE LACHAPELLE, mathieu lison"
BENELUX,IT,BNL - MKT/Supply - ME23N - Get purchase price valid at PO Creation time,,"€6,562.50",210 Hours Per Year,€0.00,,Live,In Production,,10/03/2022,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/bnl---me23n---get-purchase-price-valid-at-po-creation-time,Wouter Herrrygers,Wouter Herrrygers
BENELUX,IT,BNL - MKT/FIN - MM02 Intrastat bot,,"€6,075.00",194.4 Hours Per Year,€0.00,,Live,In Production,,09/27/2022,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/mm02-intrastat-bot,Wouter Herrrygers,Wouter Herrrygers
BENELUX,IT,BNL - MKT - MM0045 Request bot,,€0.00,0 Hours Per Year,€0.00,,Live,Decommissioned,,09/27/2022,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/bnl---mm0045-request-bot,Wouter Herrrygers,Wouter Herrrygers
FRANCE,Marketing,GRP MKT - Paper Tender,,€0.00,0 Hours Per Year,€0.00,Video of the process,Live,Decommissioned,,09/22/2022,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/paper-tender,Fabrice Baratin,"Bruno Bastin, mathieu lison, Fabrice Baratin"
BENELUX,IT,BNL - Change order pricing date in customer order [UiPath],,"€6,000.00",192 Hours Per Year,€0.00,,Live,In Production,,09/08/2022,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/bnlchangeorderpricingdateincustomerorderuipath,Benoit Duchesne,Benoit Duchesne
BENELUX,IT,BNL - Change order delivery date in customer orders [MS/UiPath],,"€114,750.00",3672 Hours Per Year,€0.00,,Live,In Production,,09/08/2022,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/bnlchangeorderdateincustomerordersmsuipath,Benoit Duchesne,Benoit Duchesne
POLAND,Customer Service PL,PL - CS - Poland Bot V2 - Reconciliation of Invoices with Customer Orders,,"€2,250.00",72 Hours Per Year,€0.00,,Live,In Production,,09/07/2022,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/pl---reconciliation-of-invoices-with-customer-orders,Justyna Kowalik,"Justyna Kowalik, mathieu lison, Dimitri Degroise"
BENELUX,Logisitics,BNL - REPLEN - Suppliers Purchase Oders - Mass update of delivery Date,,"€75,000.00",480 Hours Per Year,,,Live,In Production,,09/07/2022,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/bnl---suppliers-purchase-oders---mass-update-of-delivery-date,Vincent Delhez,"Quentin Chastin, Vincent Delhez, mathieu lison, Alexandre FOUCHER"
FRANCE,Logistics,Supplier chasing - late deliveries,,"€375,000.00",12000 Hours Per Year,€0.00,,Live,In Production,,09/06/2022,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/supplier-chasing---late-deliveries,Vincent Furic,"Vincent Furic, Dimitri Degroise, mathieu lison"
FRANCE,Logistics,GRP - SC - Buying Forecasts calculation - Extract group supplier data in powerBI,,"€6,000.00",192 Hours Per Year,€0.00,,Live,In Production,,08/29/2022,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/fr---extract-group-supplier-data-in-powerbi-,Valerie PASTEAU,"Dimitri Degroise, Valerie PASTEAU, mathieu lison, Kamil GALUS, Aline TURPIN"
FRANCE,Logistics,GROUP SC - Buying Forecasts calculation - Extract local supplier in PowerBI,,"€93,750.00",3000 Hours Per Year,€0.00,,Live,In Production,,08/29/2022,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/fr---extraction-of-local-suppliers-for-subsidiaries-in-powerbi-,Vincent Furic,"Dimitri Degroise, mathieu lison, Vincent Furic"
GROUP,Customer Service,FR - CS - Order reject in RIO - Management of EDI orders rejection in SAP,,"€105,000.00",3360 Hours Per Year,€0.00,,Live,In Production,,08/24/2022,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/the-robot-is-intended-for-the-customer-service-team,Fanny Colier,"Quentin Chastin, mathieu lison, Fanny Colier, Aline TURPIN"
BENELUX,Logisitics,BNL - LOG + CS - InterSafe Order - Cancelation,,"€22,500.00",720 Hours Per Year,€0.00,document,Live,In Production,Local,08/24/2022,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/fr---intersafe-order---cancelation,Vincent Delhez,"mathieu lison, Vincent Delhez, Benoit Duchesne"
